"Manajemen Perbankan Edisi Revisi",332.0,"Ilmu-ilmu sosial",KB-085057
"Dasar-dasar perbankan, ed revisi",332.0,"Ilmu-ilmu sosial",KB-361244
"Dasar-dasar perbankan",332.0,"Ilmu-ilmu sosial",KB-362032
"ANALISIS INVESTASI DALAM PERSPEKTIF EKONOMI DAN POLITIK",333.0,"Ilmu-ilmu sosial",KB-309658
"CASE IN FINANCE KASUS-KASUS KEUANGAN",332.0,"Ilmu-ilmu sosial",KB-451452
"TEKNIK PERHITUNGAN BAGI HASIL DAN PRICING DI BANK SYARIAH",332.0,"Ilmu-ilmu sosial",KB-661344
"The problem with interest",332.0,"Ilmu-ilmu sosial",KB-726463
"LANDSCAPE KEBANKSENTRALAN INDONESIA",332.0,"Ilmu-ilmu sosial",KB-589259
"Landscape kebansentralan Indonesia",332.0,"Ilmu-ilmu sosial",KB-355910
"ANALISA KRITIS LAPORAN KEUANGAN BANK SENTRAL ASEAN, ASIA, DAN EROPA",332.0,"Ilmu-ilmu sosial",KB-162840
"ANALISA KRITIS LAPORAN KEUANGAN BANK SENTRAL ASEAN, ASIA, DAN EROPA",332.0,"Ilmu-ilmu sosial",KB-162840
"BANK DAN LEMBAGA KEUANGAN",332.0,"Ilmu-ilmu sosial",KB-488930
"Memahami audit intern bank",332.0,"Ilmu-ilmu sosial",KB-335157
"Praktek cornering",333.0,"Ilmu-ilmu sosial",KB-321219
"TEORI DAN PRAKTEK KEUANGAN MIKRO DAN INDONESIA",332.0,"Ilmu-ilmu sosial",KB-766528
"Memilih bank yang sehat",332.0,"Ilmu-ilmu sosial",KB-354688
"sales gurus speak out",332.0,"Ilmu-ilmu sosial",KB-412328
"Manajemen sumber daya alam & lingkungan",334.0,"Ilmu-ilmu sosial",KB-023329
"TIPU MUSLIHAT MENGHAPUS BLBI FAKTA SEJARAH",332.0,"Ilmu-ilmu sosial",KB-157936
"Investasi Emas",332.0,"Ilmu-ilmu sosial",KB-566706
"CREDIT TOP SECRET",333.0,"Ilmu-ilmu sosial",KB-897168
"Buku pintar pengelolaan BPR dan lembaga keuangan pembiayaan Mikro",332.0,"Ilmu-ilmu sosial",KB-169848
"Mengelola Kualitas Layanan Perbankan",332.0,"Ilmu-ilmu sosial",KB-217480
"KONSOLIDASI PERBANKAN NASIONAL",332.0,"Ilmu-ilmu sosial",KB-136323
"Shopping saham modal sejuta (dari nol sampai mahir)",333.0,"Ilmu-ilmu sosial",KB-445069
"Shopping saham modal sejuta (dari nol sampai mahir)",333.0,"Ilmu-ilmu sosial",KB-445069
"Dasar-Dasar Perkreditan",333.0,"Ilmu-ilmu sosial",KB-266098
"MAIN SAHAM UNTUK KARYAWAN KECIL",333.0,"Ilmu-ilmu sosial",KB-849026
"PANDUAN PRAKTIS BERMAIN SAHAM",333.0,"Ilmu-ilmu sosial",KB-310400
"OBLIGASI REKAPITULASI PERBANKAN",332.0,"Ilmu-ilmu sosial",KB-197618
"Manajemen perbankan",332.0,"Ilmu-ilmu sosial",KB-299430
"Asuransi dan usaha perasuransian di indonesia",332.0,"Ilmu-ilmu sosial",KB-871228
"WHO WANTS TO BE AN IRRATIONAL INVESTOR",333.0,"Ilmu-ilmu sosial",KB-826949
"Anti Rugi dengan Berinvestasi Emas sederhana, mudah dan untung luar biasa",333.0,"Ilmu-ilmu sosial",KB-379308
"keuangan dan investasi syariah",333.0,"Ilmu-ilmu sosial",KB-317155
"tanggung jawab direksi atas kepailitan perseroan",332.0,"Ilmu-ilmu sosial",KB-495032
"tanggung jawab pemegang saham, direksi, & komisaris perseroan terbatas",332.0,"Ilmu-ilmu sosial",KB-113258
"Financial markets and institutions",332.0,"Ilmu-ilmu sosial",KB-949526
"PENGANTAR HUKUM INDONESIA",340.0,"Ilmu-ilmu sosial",KB-536160
"THE RULES OF WEALTH",333.0,"Ilmu-ilmu sosial",KB-083957
"Bank dan lembaga keuagan lain",332.0,"Ilmu-ilmu sosial",KB-404683
"real estate finance and investments",332.0,"Ilmu-ilmu sosial",KB-632465
"THE MAGIC NOTEBOOK TO RAISE INVESTORS",333.0,"Ilmu-ilmu sosial",KB-158541
"BANK DAN LEMBAGA KEUANGAN LAIN",332.0,"Ilmu-ilmu sosial",KB-689536
"Pengelolaan pendapatan&anggaran daerah",332.0,"Ilmu-ilmu sosial",KB-517267
"akad dan produk bank syariah",332.0,"Ilmu-ilmu sosial",KB-911851
"Strategi bisnis bank syariah",332.0,"Ilmu-ilmu sosial",KB-899622
"Profit from the panic: cara memperoleh keuntungan dari krisis keuangan terburuk sejak great depression",333.0,"Ilmu-ilmu sosial",KB-335223
"Bank & lembaga keuangan lainnya",332.0,"Ilmu-ilmu sosial",KB-853445
"Demokrasi & tatanan global",330.0,"Ilmu-ilmu sosial",KB-299550
"MEMBANGUN EKONOMI KOMPARATIF",330.0,"Ilmu-ilmu sosial",KB-630421
"Membangun Ekonomi Komparatif",330.0,"Ilmu-ilmu sosial",KB-264675
"Ekonometrika terapan: Teori & aplikasi dengan spss",330.0,"Ilmu-ilmu sosial",KB-202072
"EKONOMI ISLAM",330.0,"Ilmu-ilmu sosial",KB-711057
"MATEMATIKA EKONOMI",330.0,"Ilmu-ilmu sosial",KB-002573
"Matematika ekonomi & bisnis buku 2",330.0,"Ilmu-ilmu sosial",KB-337301
"KAJIAN PELAKSANAAN PEMBERDAYAAN MASYARAKAT MELALUI PNPM MANDIRI",330.0,"Ilmu-ilmu sosial",KB-662577
"MPR perkembangan dan pertumbuhannya suatu pengamatan dan analisis",328.0,"Ilmu-ilmu sosial",KB-078757
"Pengantar Ekonometri",360.0,"Ilmu-ilmu sosial",KB-949126
"TEORI MIKROEKONOMI EDISI KETIGA",330.0,"Ilmu-ilmu sosial",KB-393096
"sistem ekonomi indonesia",330.0,"Ilmu-ilmu sosial",KB-050803
"Ekonomi Kita-kita",330.0,"Ilmu-ilmu sosial",KB-793379
"Strategi bagaimana meraih keunggulan kompetitif?",330.0,"Ilmu-ilmu sosial",KB-762727
"Pedoman umum EYD ejaan yang disempurnakan plus pantun & peribahasa",410.0,Bahasa,KB-309413
"MUSIM SEMI PEREKONOMIAN INDONESIA",330.0,"Ilmu-ilmu sosial",KB-428868
"Copycats mengasah ketajaman strategi bisnis dengan meniru",330.0,"Ilmu-ilmu sosial",KB-432809
"Komunikasi massa",330.0,"Ilmu-ilmu sosial",KB-799969
"Metodologi Penelitian Pendekatan Praktis dalam Penelitian",330.0,"Ilmu-ilmu sosial",KB-294826
"Pembangunan ekonomi di dunia ketiga Jilid 2",330.0,"Ilmu-ilmu sosial",KB-832792
"Metodologi penelitian ilmu pendidikan dan ilmu-ilmu pengetahuan sosial",330.0,"Ilmu-ilmu sosial",KB-009570
"Metodologi penelitian ilmu pendidikan dan ilmu-ilmu pengetahuan sosial",1.0,"Karya umum",KB-009570
"ANALISIS LAPORAN KEUANGAN UNTUK BISNIS",657.0,"Ilmu-ilmu terapan",KB-677530
"PEMBERDAYAAN USAHA EKONOMI MASYARAKAT",330.0,"Ilmu-ilmu sosial",KB-994268
"Metode Riset untuk Bisnis & Ekonomi",330.0,"Ilmu-ilmu sosial",KB-924804
"WAJAH PEREKONOMIAN INDONESIA DAN PROSPEKNYA",330.0,"Ilmu-ilmu sosial",KB-063114
"kiat-kiat mengatasi ancaman kebangkrutan",330.0,"Ilmu-ilmu sosial",KB-564747
"PASAR FINANSIAL DAN LEMBAGA-LEMBAGA FINANSIAL",332.0,"Ilmu-ilmu sosial",KB-554279
"ASPEK HUKUM INTERNET BANKING",332.0,"Ilmu-ilmu sosial",KB-447880
"Hukum Pasar Modal di Indonesia",346.0,"Ilmu-ilmu sosial",KB-753477
"Penyelesaian Sengketa Perbankan Syariah di PA & Mahkamah Syar'iyah",347.0,"Ilmu-ilmu sosial",KB-597199
"UU Usaha Mikro, Kecil, dan Menengah",348.0,"Ilmu-ilmu sosial",KB-829162
"UUD RI NO 17 THN 2012 tentang Perkoperasian & UUD RI NO 20 THN 2008 tentang Usaha Mikro, Kecil, dan Menegah",348.0,"Ilmu-ilmu sosial",KB-646606
"Hukum Investasi dan Pasar Modal",346.0,"Ilmu-ilmu sosial",KB-917726
"Siasat investasi cerdik",333.0,"Ilmu-ilmu sosial",KB-290142
"Investments investasi buku 2",333.0,"Ilmu-ilmu sosial",KB-677707
"Personal finance building your future",332.0,"Ilmu-ilmu sosial",KB-801298
"Who wants to be a smiling investor",333.0,"Ilmu-ilmu sosial",KB-831576
"Penerapan Good Corporate Governance",658.0,"Ilmu-ilmu terapan",KB-973551
"KAYA DARI BERMAIN OPSI DI BURSA SAHAM",333.0,"Ilmu-ilmu sosial",KB-270328
"Investing basic: mendapatkan yang terbaik dari investasi anda",333.0,"Ilmu-ilmu sosial",KB-112987
"Penyelesaian Sengketa Kepailitan di Indonesia",346.0,"Ilmu-ilmu sosial",KB-795868
"Pasar modal Indonesia menjadi bursa kelas dunia",333.0,"Ilmu-ilmu sosial",KB-080308
"EFEKTIF BERMAIN SAHAM",333.0,"Ilmu-ilmu sosial",KB-578901
"FINANCIAL MANAGEMENT",332.0,"Ilmu-ilmu sosial",KB-938460
"cara cepat investasi saham",333.0,"Ilmu-ilmu sosial",KB-076538
"cara pintar memilih & mengajukan kredit",333.0,"Ilmu-ilmu sosial",KB-065787
"hak dan kewajiban hukum nasabah bank",332.0,"Ilmu-ilmu sosial",KB-758882
"40 saham terbaik untuk dibeli di tahun 2017",333.0,"Ilmu-ilmu sosial",KB-440555
"Analisis laporan keuangan pendekatan rasio keuangan",332.0,"Ilmu-ilmu sosial",KB-590487
"Investasi valuta asing",332.0,"Ilmu-ilmu sosial",KB-175842
"Ekonomi moneter & kebanksentralan",332.0,"Ilmu-ilmu sosial",KB-464893
"Jangan Investasi Dinar Sebelum baca Buku ini",333.0,"Ilmu-ilmu sosial",KB-195273
"Dasar-dasar perbankan",332.0,"Ilmu-ilmu sosial",KB-362032
"Cara gampang bermain saham",333.0,"Ilmu-ilmu sosial",KB-671722
"Kaya dari bermain saham",333.0,"Ilmu-ilmu sosial",KB-736728
"Penyelesaian sengketa dalam praktik perbankan Syariah",332.0,"Ilmu-ilmu sosial",KB-073428
"EKONOMI KOPERASI",334.0,"Ilmu-ilmu sosial",KB-021128
"POKOK-POKOK MANAJEMEN RISIKO DAN ASURANSI",332.0,"Ilmu-ilmu sosial",KB-485424
"LANGKAH AWAL BERINVESTASI REKSA DANA",332.0,"Ilmu-ilmu sosial",KB-104960
"PROFIT BERLIPAT DENGAN INVESTASI TANAH DAN RUMAH",333.0,"Ilmu-ilmu sosial",KB-944060
"Dasar-dasar investasi obligasi",333.0,"Ilmu-ilmu sosial",KB-651772
"Menabung dari gelandangan menjadi agen koran dengan penghasilan Rp.14 juta/bulan",332.0,"Ilmu-ilmu sosial",KB-815634
"pokok-pokok operational dan financial auditing",332.0,"Ilmu-ilmu sosial",KB-413434
"101 PENYAKIT TERPARAH DALAM BISNIS SERTA SOLUSINYA",332.0,"Ilmu-ilmu sosial",KB-660875
"Cara sehat investasi di pasar modal",333.0,"Ilmu-ilmu sosial",KB-522490
"Investments investasi buku 1",332.0,"Ilmu-ilmu sosial",KB-013361
"KEUANGAN INTERNASIONAL BUKU 1",332.0,"Ilmu-ilmu sosial",KB-862294
"Bank dan lembaga keuangan lainnya",332.0,"Ilmu-ilmu sosial",KB-889229
"Mengelola bank syariah",332.0,"Ilmu-ilmu sosial",KB-532067
"Perbankan Syariah",332.0,"Ilmu-ilmu sosial",KB-937078
"Perbankan Syariah",332.0,"Ilmu-ilmu sosial",KB-937078
"Pratical bank letter writing menulis surat perbankan praktis",332.0,"Ilmu-ilmu sosial",KB-804950
"Administrasi bank manual operasional kantor cabang",332.0,"Ilmu-ilmu sosial",KB-278959
"ANALISIS TEKNIKAL  MODERN PADA PERDAGANGAN SEKURITAS",332.0,"Ilmu-ilmu sosial",KB-110018
"ANALISIS TEKNIKAL MODERN PADA PERDAGANGAN SEKURITAS",333.0,"Ilmu-ilmu sosial",KB-117437
"ANALISIS TEKNIKAL MODERN PADA PERDAGANGAN SEKURITAS",333.0,"Ilmu-ilmu sosial",KB-117437
"Jurus-jurus berinvestasi saham untuk pemula",332.0,"Ilmu-ilmu sosial",KB-944716
"Membaca Saham",333.0,"Ilmu-ilmu sosial",KB-577954
"Membaca Saham",333.0,"Ilmu-ilmu sosial",KB-577954
"MENGELOLA DAN MENGEMBANGKAN SUMBER DAYA MANUSIA DALAM PERSAINGAN GLOBAL",331.0,"Ilmu-ilmu sosial",KB-716177
"Guru profesional",331.0,"Ilmu-ilmu sosial",KB-007460
"Cara cerdas berinvestasi saham",332.0,"Ilmu-ilmu sosial",KB-988453
"Hubungan industrial",330.0,"Ilmu-ilmu sosial",KB-144061
"PROFESSIONAL INVESTING",333.0,"Ilmu-ilmu sosial",KB-284373
"PROFESIONAL INVESTING 10 ATURAN TERSUKSES INVESTASI SAHAM",333.0,"Ilmu-ilmu sosial",KB-029369
"Bank Syariah",332.0,"Ilmu-ilmu sosial",KB-371945
"Bank dan lembaga keuangan lainnya",332.0,"Ilmu-ilmu sosial",KB-889229
"Panduan berinvestasi saham",332.0,"Ilmu-ilmu sosial",KB-026239
"Buku pintar perbankan dilengkap dengan studi kasus dan kamus istilah perbankan",332.0,"Ilmu-ilmu sosial",KB-520106
"Buku pintar perbankan dilengkap dengan studi kasus dan kamus istilah perbankan",332.0,"Ilmu-ilmu sosial",KB-520106
"Manajemen Perbankan Edisi Revisi",332.0,"Ilmu-ilmu sosial",KB-085057
"Managing human resources",331.0,"Ilmu-ilmu sosial",KB-328179
"INDONESIA BANGKIT",331.0,"Ilmu-ilmu sosial",KB-837416
"GLOBALISASI INDUSTRI MICE",331.0,"Ilmu-ilmu sosial",KB-923885
"TEKNIK MENJUAL DIRI DALAM MEREBUT LOWONGAN KERJA",331.0,"Ilmu-ilmu sosial",KB-883711
"EKONOMI SUMBER DAYA MANUSIA",331.0,"Ilmu-ilmu sosial",KB-890687
"Masa depan ekonomi indonesia",331.0,"Ilmu-ilmu sosial",KB-063638
"Aktiva derivatif",331.0,"Ilmu-ilmu sosial",KB-485508
"Cara Cepat Mendapat Pekerjaan",331.0,"Ilmu-ilmu sosial",KB-189976
"Persiapan terpadu menghadapi tes CPNS, BUMN dan Perusahaan swasta",331.0,"Ilmu-ilmu sosial",KB-344727
"HIMPUNAN PUTUSAN MAHKAMAH AGUNG DALAM PERKARA",340.0,"Ilmu-ilmu sosial",KB-495120
"Manajemen sumber daya manusia",331.0,"Ilmu-ilmu sosial",KB-468737
"EKONOMI INDUSTRI",330.0,"Ilmu-ilmu sosial",KB-377274
"KAIDAH PENEMUAN HUKUM YURISPRUDENSI BIDANG HUKUM PERDATA",340.0,"Ilmu-ilmu sosial",KB-067165
"Studi sistem hukum Indonesia",340.0,"Ilmu-ilmu sosial",KB-901881
"Membuat Surat Perjanjian",651.0,"Ilmu-ilmu terapan",KB-619792
"KPK dan sistem peradilan pidana",340.0,"Ilmu-ilmu sosial",KB-958942
"Dasar-dasar Ekonometrika",330.0,"Ilmu-ilmu sosial",KB-980986
"Pengantar bisnis: konsep, strategi & kasus",330.0,"Ilmu-ilmu sosial",KB-169942
"Studi kebijakan publik dan pelayanan publik",330.0,"Ilmu-ilmu sosial",KB-952040
"METODE RISET UNTUK EKONOMI & BISNIS",330.0,"Ilmu-ilmu sosial",KB-611638
"Bangkitnya perekonomian asia timur satu dekade setelah krisis",330.0,"Ilmu-ilmu sosial",KB-477105
"Pembaruan hukum islam di indonesia",297.0,Agama,KB-818383
"Metode riset ilmu administrasi",330.0,"Ilmu-ilmu sosial",KB-578786
"Sosiologi agama",297.0,Agama,KB-598029
"Ekonomi Internasional",331.0,"Ilmu-ilmu sosial",KB-946382
"Corporate Governance Concept And Model",330.0,"Ilmu-ilmu sosial",KB-485966
"Ekonomi wilayah dan perkotaan",330.0,"Ilmu-ilmu sosial",KB-705342
"DEMOKRASI EKONOMI",330.0,"Ilmu-ilmu sosial",KB-456732
"Buku cerdas investasi & transaksi syariah",297.0,Agama,KB-611917
"Pengalaman&Praktik Para Pakar Keep Your Best People",330.0,"Ilmu-ilmu sosial",KB-941143
"ekonomi islam ditengah krisis ekonomi global",330.0,"Ilmu-ilmu sosial",KB-822184
"Ekonomi kerakyatan vs neoliberalisme",330.0,"Ilmu-ilmu sosial",KB-958353
"Dinamika politik & pemerintahan lokal",330.0,"Ilmu-ilmu sosial",KB-441088
"Cermin Diri Materi Renungan",297.0,Agama,KB-597581
"ANALISIS KEBIJAKAN",330.0,"Ilmu-ilmu sosial",KB-107402
"Persaingan & Daya Saing",330.0,"Ilmu-ilmu sosial",KB-674205
"Bikin perusahaan itu gampang",330.0,"Ilmu-ilmu sosial",KB-599270
"Metodologi Penelitian Pendekatan Praktis dalam Penelitian",1.0,"Karya umum",KB-294826
"MATEMATIKA TERAPAN UNTUK BISNIS DAN EKONOMI",330.0,"Ilmu-ilmu sosial",KB-144628
"AGAMA DAN MASYARAKAT",299.0,Agama,KB-537895
"Prinsip-prinsip ekonomi mikro ed. 7",330.0,"Ilmu-ilmu sosial",KB-346100
"Iktisar Ketentuan Penanaman Modal",330.0,"Ilmu-ilmu sosial",KB-838439
"Hukum islam",297.0,Agama,KB-215001
"Siapa bilang investasi emas butuh modal gede",330.0,"Ilmu-ilmu sosial",KB-286856
"RISET BISNIS",330.0,"Ilmu-ilmu sosial",KB-000603
"Kelayakan ekonomi",330.0,"Ilmu-ilmu sosial",KB-415705
"Dialog dengan jin muslim pengalaman sprtitual",297.0,Agama,KB-854232
"HIKMAH ILMU PERILAKU EKONOMI",330.0,"Ilmu-ilmu sosial",KB-932723
"HUKUM DALAM EKONOMI",330.0,"Ilmu-ilmu sosial",KB-943037
"Buku ajar sosiologi perilaku menyimpang",300.0,"Ilmu-ilmu sosial",KB-380488
"Ekonomi indonesia penurunan dan langkah penanggulangan",330.0,"Ilmu-ilmu sosial",KB-941863
"HUKUM ACARA PERADILAN TATA USAHA NEGARA",340.0,"Ilmu-ilmu sosial",KB-371415
"HUKUM ACARA PERADILAN AGAMA DALAM KERANGKA",340.0,"Ilmu-ilmu sosial",KB-637256
"Pembangunan ekonomi rakyat di pedesaan sebagai strategi penanggulangan kemiskinan",330.0,"Ilmu-ilmu sosial",KB-896790
"Jurus Proaktif Menunggang dan Memacu Pemulihan Ekonomi",330.0,"Ilmu-ilmu sosial",KB-159884
"Langkah mudah belajar bahasa mandarin",39.0,"Karya umum",KB-272320
"Statistik untuk manajemen dan ekonomi ed.4 jil 1",330.0,"Ilmu-ilmu sosial",KB-807233
"Pasar Komoditi",330.0,"Ilmu-ilmu sosial",KB-903770
"Keadilan jender",297.0,Agama,KB-091190
"Ekonomi indonesia dalam krisis dan transisi politik",330.0,"Ilmu-ilmu sosial",KB-145610
"Ekonomi kelautan",330.0,"Ilmu-ilmu sosial",KB-071500
"Agama & konflik sosial",297.0,Agama,KB-555511
"Konstitusi Ekonomi",330.0,"Ilmu-ilmu sosial",KB-953671
"Keajaiban ekonomi & bisnis",330.0,"Ilmu-ilmu sosial",KB-559158
"Sejarah hukum suatu pengantar",340.0,"Ilmu-ilmu sosial",KB-612960
"Hukum agraria Indonesia dalam perspektif sejarah",340.0,"Ilmu-ilmu sosial",KB-891455
"panduan membuat peraturan dan perjanjian dalam perusahan",340.0,"Ilmu-ilmu sosial",KB-805207
"Sukses Meraih Profesi Hukum Idaman",340.0,"Ilmu-ilmu sosial",KB-305976
"Pengantar ke Filsafat Hukum",340.0,"Ilmu-ilmu sosial",KB-617268
"ASAS-ASAS PEMBENTUKAN PERUNDANG-UNDANGAN YG BAIK",340.0,"Ilmu-ilmu sosial",KB-200818
"Penelitian Hukum dalam Praktek",340.0,"Ilmu-ilmu sosial",KB-525512
"MEMBANGUN POLITIK HUKUM MENEGAKKAN KONSTITUSI",340.0,"Ilmu-ilmu sosial",KB-214762
"HAM perempuan kritik teori hukum feminis terhadap KUHP",340.0,"Ilmu-ilmu sosial",KB-495894
"Butir-butir pemikiran dalam hukum",340.0,"Ilmu-ilmu sosial",KB-279514
"majelis pengawas notaris sebagai pejabat tata usaha negara",340.0,"Ilmu-ilmu sosial",KB-086250
"Pengantar ilmu hukum sebuah sketsa",340.0,"Ilmu-ilmu sosial",KB-199960
"Sistem peradilan pidana",340.0,"Ilmu-ilmu sosial",KB-595058
"Hukum perbankan syariah ( uu no.21 tahun 2008 )",340.0,"Ilmu-ilmu sosial",KB-559709
"Asas-Teori-Praktik: Hukum Pidana",340.0,"Ilmu-ilmu sosial",KB-385483
"Politik Hukum di Indonesia",320.0,"Ilmu-ilmu sosial",KB-400727
"INTISARI HUKUM ADAT INDONESIA",341.0,"Ilmu-ilmu sosial",KB-968515
"SOSIOLOGI HUKUM rnkajian hukum secara sosiologis",340.0,"Ilmu-ilmu sosial",KB-401245
"PERKEMBANGAN HUKUM ADAT INDONESIA",340.0,"Ilmu-ilmu sosial",KB-331669
"Hukum notaris Indonesia",340.0,"Ilmu-ilmu sosial",KB-366061
"Kasus BLBI perspektif hukum dan ekonomi",340.0,"Ilmu-ilmu sosial",KB-054094
"PERAN HUKUM INTERNASIONAL",341.0,"Ilmu-ilmu sosial",KB-813089
"Aspek Kebijaksanaan Hukum Penatagunaan Tanah dan Penataan Ruang",341.0,"Ilmu-ilmu sosial",KB-334569
"Filsafat hukum ( perkembangan & dinamika masalah )",340.0,"Ilmu-ilmu sosial",KB-271659
"Perbanding ilmu hukum",340.0,"Ilmu-ilmu sosial",KB-169398
"Hukum waris Islam",340.0,"Ilmu-ilmu sosial",KB-191467
"Penelitian Hukum Ed. Revisi",340.0,"Ilmu-ilmu sosial",KB-234181
"HUKUM ACARA PERDATA INDONESIA",340.0,"Ilmu-ilmu sosial",KB-199238
"Hukum perselisihan konflik kompetensi dan pluralisme hukum orang pribumi",340.0,"Ilmu-ilmu sosial",KB-429192
"Hukum laut internasional",341.0,"Ilmu-ilmu sosial",KB-279815
"HUKUM INTERNASIONAL 1",341.0,"Ilmu-ilmu sosial",KB-126166
"Konsep neogeopolitik maritim indonesia abad 21",341.0,"Ilmu-ilmu sosial",KB-922355
"Hukum laut Indonesia",341.0,"Ilmu-ilmu sosial",KB-638206
"Konstitusionalitas wewenang pengelolaan wilayah laut",341.0,"Ilmu-ilmu sosial",KB-209774
"Hukum Perbatasan Darat Antar Negara",341.0,"Ilmu-ilmu sosial",KB-982662
"Hukum perbatasan darat antarnegara",341.0,"Ilmu-ilmu sosial",KB-764612
"Penyelesaian sengketa arbitrase dan penerapan hukumnya",342.0,"Ilmu-ilmu sosial",KB-312158
"Sistem manajemen HACCP (hazard analysis critical control points)",341.0,"Ilmu-ilmu sosial",KB-207753
"Hukum hak cipta Indonesia",340.0,"Ilmu-ilmu sosial",KB-643422
"Amandemen Undang-Undang PILKADA Gubernur, Bupati, dan Walikota",340.0,"Ilmu-ilmu sosial",KB-082266
"Asas-asas Hukum Pembuktian Perdata",340.0,"Ilmu-ilmu sosial",KB-179147
"Mengenal hukum suatu pengantar",340.0,"Ilmu-ilmu sosial",KB-015847
"buku pintar transaksi jual beli dan sewa-menyewa",650.0,"Ilmu-ilmu terapan",KB-884387
"Kejahatan terorisme : perspektif agama, HAM dan Hukum",340.0,"Ilmu-ilmu sosial",KB-854169
"Keadilan substansial memangkas rantai birokrasi hukum",214.0,Agama,KB-683108
"The great transformation",212.0,Agama,KB-973607
"ZAT mengungkap rahasia di balik perubahan wujud benda",215.0,Agama,KB-858272
"Penegakan Hukum Lingkungan Indonesia",344.0,"Ilmu-ilmu sosial",KB-045165
"Hukum ekonomi syariah di Indonesia",340.0,"Ilmu-ilmu sosial",KB-740567
"Language and the law",340.0,"Ilmu-ilmu sosial",KB-682149
"FAKTOR-FAKTOR YANG MEMPENGARUHI PENEGAKAN HUKUM",340.0,"Ilmu-ilmu sosial",KB-975682
"HUKUM ACARA PERDATA",341.0,"Ilmu-ilmu sosial",KB-088270
"PENDIDIKAN PANCASILA",320.0,"Ilmu-ilmu sosial",KB-217302
"Pengantar hukum pidana Internasional",340.0,"Ilmu-ilmu sosial",KB-326299
"hukum telekomunikasi, penyiaran & teknologi informasi regulasi & konvergensi",340.0,"Ilmu-ilmu sosial",KB-761285
"Etika Profesi Hukum",171.0,Filsafat,KB-238322
"Undang-undang haki : hak atas kekayaan intelektual",340.0,"Ilmu-ilmu sosial",KB-199905
"Belajar Bahasa Inggris Tanpa Guru",422.0,Bahasa,KB-282043
"PERKEMBANGAN TEORI DALAM ILMU HUKUM",340.0,"Ilmu-ilmu sosial",KB-480547
"PENERAPAN TEORI HUKUM PADA PENELITIAN",340.0,"Ilmu-ilmu sosial",KB-418863
"Hukum, Moral, & Keadilan: Sebuah Kajian Filsafat Hukum",340.0,"Ilmu-ilmu sosial",KB-843317
"PERLINDUNGAN HUKUM TERHADAP ANAK",340.0,"Ilmu-ilmu sosial",KB-175293
"teori hukum",340.0,"Ilmu-ilmu sosial",KB-383608
"Hukum tata pemerintahan heteronom dan otonom",340.0,"Ilmu-ilmu sosial",KB-935241
"Hukum gadai syariah",340.0,"Ilmu-ilmu sosial",KB-848575
"Himpunan Yurisprudensi tentang Hukum Perdata",340.0,"Ilmu-ilmu sosial",KB-015729
"Metode penelitian Hukum",340.0,"Ilmu-ilmu sosial",KB-794216
"Reducing genocide to law",340.0,"Ilmu-ilmu sosial",KB-981936
"HUKUM PELAYANAN PUBLIK",340.0,"Ilmu-ilmu sosial",KB-883879
"Bills of right in the common law",340.0,"Ilmu-ilmu sosial",KB-030882
"Fault in american contract law",340.0,"Ilmu-ilmu sosial",KB-055696
"SISTEM PERTANGGUNGJAWABAN PIDANA KORPORASI DALAM KEBIJAKAN LEGISLASI",340.0,"Ilmu-ilmu sosial",KB-612116
"Koalisi Perundangan Tentang Jaminan Sosial",340.0,"Ilmu-ilmu sosial",KB-292988
"Latihan Ujian: Hukum Pidana",340.0,"Ilmu-ilmu sosial",KB-134962
"Hukum ekspor impor",340.0,"Ilmu-ilmu sosial",KB-443843
"istilah hukum dari bahasa belanda",340.0,"Ilmu-ilmu sosial",KB-532126
"PENYIDIKAN DAN PENEGAKAN HUKUM PIDANA MELALUI PENDEKATAN HUKUM PROGRESIF",340.0,"Ilmu-ilmu sosial",KB-558103
"Undang-undang Indonesia nomor 40 tahun 2004 tentang sistem jaminan sosial nasional",340.0,"Ilmu-ilmu sosial",KB-896488
"sistem hukum perspektif ilmu sosial",340.0,"Ilmu-ilmu sosial",KB-494781
"Pengantar hukum tata usaha negara Indonesia",340.0,"Ilmu-ilmu sosial",KB-998237
"Undang-undang Aparatur Sipil Negara No.5 Thn 2014",340.0,"Ilmu-ilmu sosial",KB-782649
"Filsafat ilmu mengurai ontologi, epistemologi dan aksiologi pengetahuan",202.0,Agama,KB-667578
"Pengantar pemrograman matlab",5.0,"Karya umum",KB-324151
"Serba serbi konsultasi hukum maritim",340.0,"Ilmu-ilmu sosial",KB-718550
"Pengantar hukum dagang internasional",340.0,"Ilmu-ilmu sosial",KB-893823
"Teori hukum",340.0,"Ilmu-ilmu sosial",KB-342556
"Mengkritisi Undang-undang Pokok Agraria",340.0,"Ilmu-ilmu sosial",KB-794040
"METODE PENELITIAN HUKUM KONSTELASI DAN REFLEKSI",340.0,"Ilmu-ilmu sosial",KB-809247
"Perbandingan hukum tata negara",340.0,"Ilmu-ilmu sosial",KB-471117
"PENERAPAN TEORI HUKUM PADA PENELITIAN",340.0,"Ilmu-ilmu sosial",KB-418863
"Pengantar penelitian Hukum",340.0,"Ilmu-ilmu sosial",KB-382919
"Hukum Acara PTUN (Edisi Ketiga)",342.0,"Ilmu-ilmu sosial",KB-264725
